raw_id,sentiment_label,sentiment_confidence,mentions_candidate_probability,intensity_score,lga_relevance_label,lga_confidence,opposition_signal_probability,language_label,language_confidence,routing_decision,schema_version,model
nairaland-be045029888c,not_about_candidate,0.68,0.04,mild,unclear,1.0,0.17,english,0.92,human_review,v3,jev-1.13.0
nairaland-5186e14adabd,not_about_candidate,0.72,0.03,calm,unclear,1.0,0.1,english,0.89,human_review,v3,jev-1.13.0
nairaland-320616b2e959,not_about_candidate,0.8,0.04,calm,unclear,1.0,0.15,english,0.99,auto,v3,jev-1.13.0
nairaland-f61fe29a3e3b,not_about_candidate,0.83,0.03,calm,unclear,1.0,0.11,english,1.0,auto,v3,jev-1.13.0
nairaland-8969b9b18def,negative,0.7,0.03,strong,unclear,0.99,0.24,english,0.72,human_review,v3,jev-1.13.0
nairaland-71ff7f8d41c2,negative,0.69,0.03,strong,unclear,0.97,0.24,english,0.72,human_review,v3,jev-1.13.0
nairaland-c3d7785d30af,not_about_candidate,0.89,0.02,strong,unclear,1.0,0.14,mixed,0.4,auto,v3,jev-1.13.0
nairaland-3983d2575b62,not_about_candidate,0.88,0.03,strong,unclear,1.0,0.15,mixed,0.47,auto,v3,jev-1.13.0
nairaland-ab2d9b866a01,positive,0.36,0.04,moderate,unclear,1.0,0.17,english,1.0,human_review,v3,jev-1.13.0
nairaland-d61d1d2fd081,positive,0.37,0.03,moderate,unclear,1.0,0.16,english,0.99,human_review,v3,jev-1.13.0
nairaland-60a182d41401,not_about_candidate,0.99,0.02,strong,unclear,0.99,0.09,english,0.84,auto,v3,jev-1.13.0
nairaland-01c3fe79365e,not_about_candidate,0.99,0.02,strong,unclear,0.99,0.09,english,0.88,auto,v3,jev-1.13.0
nairaland-ef18561e151f,not_about_candidate,0.88,0.03,moderate,unclear,0.97,0.2,mixed,0.89,auto,v3,jev-1.13.0
nairaland-03c36cf6a11b,not_about_candidate,0.89,0.03,moderate,unclear,0.98,0.2,mixed,0.93,auto,v3,jev-1.13.0
nairaland-3724ec21c7d6,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.12,english,0.96,auto,v3,jev-1.13.0
nairaland-b403db3d67fc,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.07,english,0.96,auto,v3,jev-1.13.0
nairaland-8aabbbb8986a,not_about_candidate,0.98,0.02,mild,unclear,1.0,0.09,english,0.93,auto,v3,jev-1.13.0
nairaland-0d9d9ff46bed,not_about_candidate,0.97,0.02,mild,unclear,1.0,0.06,english,0.92,auto,v3,jev-1.13.0
nairaland-ce697c198b97,not_about_candidate,0.42,0.04,moderate,unclear,1.0,0.21,english,0.99,human_review,v3,jev-1.13.0
nairaland-75b643008074,not_about_candidate,0.35,0.04,moderate,unclear,1.0,0.21,english,1.0,human_review,v3,jev-1.13.0
nairaland-5c2b84d51c6f,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.43,mixed,0.63,auto,v3,jev-1.13.0
nairaland-fbefaeb66723,not_about_candidate,0.99,0.02,very_strong,unclear,1.0,0.39,mixed,0.55,auto,v3,jev-1.13.0
nairaland-c46da0b0ae77,not_about_candidate,0.52,0.04,mild,unclear,1.0,0.15,english,0.99,human_review,v3,jev-1.13.0
nairaland-257a94e87537,not_about_candidate,0.7,0.05,mild,unclear,1.0,0.13,english,1.0,human_review,v3,jev-1.13.0
nairaland-06db7843ccbe,not_about_candidate,0.97,0.02,strong,unclear,1.0,0.06,english,0.67,auto,v3,jev-1.13.0
nairaland-80dcde997aac,not_about_candidate,0.95,0.02,strong,unclear,1.0,0.06,english,0.8,auto,v3,jev-1.13.0
nairaland-0acfdd439128,not_about_candidate,0.69,0.03,mild,unclear,1.0,0.18,english,0.91,human_review,v3,jev-1.13.0
nairaland-ae62a31e9753,not_about_candidate,0.74,0.03,mild,unclear,1.0,0.17,english,0.99,human_review,v3,jev-1.13.0
nairaland-db621c5a585f,not_about_candidate,0.92,0.04,calm,unclear,1.0,0.32,english,0.95,auto,v3,jev-1.13.0
nairaland-456f36f60cb2,not_about_candidate,0.97,0.03,calm,unclear,1.0,0.27,english,0.95,auto,v3,jev-1.13.0
nairaland-f92a0301a4a0,not_about_candidate,0.7,0.03,strong,unclear,1.0,0.17,english,0.98,human_review,v3,jev-1.13.0
nairaland-39109c118c61,not_about_candidate,0.93,0.02,strong,unclear,0.99,0.17,english,0.98,auto,v3,jev-1.13.0
nairaland-84d4300a429f,not_about_candidate,0.89,0.02,strong,unclear,0.98,0.15,mixed,0.78,auto,v3,jev-1.13.0
nairaland-814ca674bd8a,not_about_candidate,0.78,0.02,strong,unclear,0.95,0.16,mixed,0.78,human_review,v3,jev-1.13.0
nairaland-f1b264b2e42a,not_about_candidate,0.97,0.02,strong,unclear,1.0,0.15,english,0.99,auto,v3,jev-1.13.0
nairaland-a26dff408345,not_about_candidate,0.94,0.02,strong,unclear,1.0,0.16,english,1.0,auto,v3,jev-1.13.0
nairaland-fb2b3c2ea24d,not_about_candidate,0.78,0.04,mild,unclear,1.0,0.17,english,0.99,human_review,v3,jev-1.13.0
nairaland-b4ea89e3fe2b,not_about_candidate,0.78,0.04,calm,unclear,1.0,0.14,english,1.0,human_review,v3,jev-1.13.0
nairaland-9ac796ce1a18,not_about_candidate,0.95,0.02,strong,unclear,1.0,0.08,english,0.99,auto,v3,jev-1.13.0
nairaland-18854baf33c2,not_about_candidate,0.94,0.02,strong,unclear,1.0,0.07,english,0.99,auto,v3,jev-1.13.0
nairaland-2c343e30339d,negative,0.67,0.04,moderate,unclear,1.0,0.25,english,0.41,human_review,v3,jev-1.13.0
nairaland-6a5197591cfa,negative,0.75,0.05,moderate,unclear,1.0,0.27,english,0.6,human_review,v3,jev-1.13.0
nairaland-f719c642401f,not_about_candidate,0.42,0.04,mild,unclear,0.95,0.28,english,0.33,human_review,v3,jev-1.13.0
nairaland-b5d254486551,not_about_candidate,0.92,0.06,calm,unclear,0.97,0.27,english,0.74,auto,v3,jev-1.13.0
nairaland-8f1fea69a2f6,not_about_candidate,0.36,0.03,strong,unclear,0.99,0.2,mixed,0.7,human_review,v3,jev-1.13.0
nairaland-3d09d4a7684f,not_about_candidate,0.33,0.03,strong,unclear,0.99,0.19,mixed,0.63,human_review,v3,jev-1.13.0
nairaland-390950ce77f7,not_about_candidate,0.97,0.03,mild,unclear,1.0,0.06,english,0.98,auto,v3,jev-1.13.0
nairaland-0e912542640d,not_about_candidate,0.98,0.03,calm,unclear,1.0,0.05,english,0.98,auto,v3,jev-1.13.0
nairaland-15413be77464,not_about_candidate,0.97,0.02,moderate,unclear,1.0,0.08,english,0.99,auto,v3,jev-1.13.0
nairaland-bc4265c045e8,not_about_candidate,0.98,0.02,moderate,unclear,1.0,0.08,english,0.97,auto,v3,jev-1.13.0
nairaland-ae2d53a996ce,not_about_candidate,0.95,0.02,strong,unclear,1.0,0.34,english,1.0,auto,v3,jev-1.13.0
nairaland-59048c25fd40,not_about_candidate,0.96,0.02,strong,unclear,1.0,0.33,english,0.99,auto,v3,jev-1.13.0
nairaland-148cd26a7440,negative,0.28,0.04,mild,unclear,1.0,0.2,english,0.95,human_review,v3,jev-1.13.0
nairaland-084011ba0f01,negative,0.35,0.05,mild,unclear,1.0,0.24,english,0.95,human_review,v3,jev-1.13.0
nairaland-36f68c617457,not_about_candidate,1.0,0.01,moderate,unclear,1.0,0.05,english,0.99,auto,v3,jev-1.13.0
nairaland-86b0664d57d6,not_about_candidate,1.0,0.02,moderate,unclear,1.0,0.05,english,0.99,auto,v3,jev-1.13.0
nairaland-55c0e086bc44,not_about_candidate,0.42,0.05,moderate,unclear,1.0,0.21,english,0.43,human_review,v3,jev-1.13.0
nairaland-66d5fb5cbfec,negative,0.24,0.05,moderate,unclear,1.0,0.25,mixed,0.46,human_review,v3,jev-1.13.0
nairaland-266cbcae0e6c,not_about_candidate,0.61,0.03,moderate,unclear,1.0,0.16,english,0.97,human_review,v3,jev-1.13.0
nairaland-f5a22cea9ce6,not_about_candidate,0.75,0.04,moderate,unclear,1.0,0.16,english,1.0,human_review,v3,jev-1.13.0
nairaland-00ee72f92aae,not_about_candidate,0.94,0.03,strong,unclear,1.0,0.05,english,0.98,auto,v3,jev-1.13.0
nairaland-8e22421765e7,not_about_candidate,0.93,0.02,strong,unclear,1.0,0.05,english,0.97,auto,v3,jev-1.13.0
nairaland-ecf03c5a4463,not_about_candidate,0.81,0.04,calm,unclear,1.0,0.13,english,0.89,auto,v3,jev-1.13.0
nairaland-db94120f9917,not_about_candidate,0.82,0.03,calm,unclear,1.0,0.12,english,0.95,auto,v3,jev-1.13.0
nairaland-cdd36194c3eb,not_about_candidate,0.99,0.01,strong,unclear,1.0,0.06,english,1.0,auto,v3,jev-1.13.0
nairaland-c88bd7d25c66,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.06,english,1.0,auto,v3,jev-1.13.0
nairaland-347748c58d34,not_about_candidate,1.0,0.02,strong,unclear,0.99,0.09,english,0.97,auto,v3,jev-1.13.0
nairaland-7803dfacfcab,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.08,english,0.97,auto,v3,jev-1.13.0
nairaland-44b075378ae2,not_about_candidate,0.73,0.05,calm,unclear,1.0,0.15,english,0.36,human_review,v3,jev-1.13.0
nairaland-ee5fa97d0c81,not_about_candidate,0.81,0.04,calm,unclear,1.0,0.13,english,0.5,auto,v3,jev-1.13.0
nairaland-9c9da951a147,not_about_candidate,1.0,0.01,mild,unclear,1.0,0.06,english,0.99,auto,v3,jev-1.13.0
nairaland-dedec9264e43,not_about_candidate,1.0,0.01,mild,unclear,1.0,0.06,english,0.99,auto,v3,jev-1.13.0
nairaland-428f15c409f1,not_about_candidate,0.97,0.03,mild,unclear,1.0,0.1,english,0.99,auto,v3,jev-1.13.0
nairaland-7667a8d3554a,not_about_candidate,0.99,0.04,mild,unclear,1.0,0.08,english,0.99,auto,v3,jev-1.13.0
nairaland-f7e2e52da611,not_about_candidate,0.97,0.06,calm,unclear,1.0,0.16,english,0.68,auto,v3,jev-1.13.0
nairaland-28765b0de4f6,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.05,english,1.0,auto,v3,jev-1.13.0
nairaland-0da413cffc86,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.06,english,0.99,auto,v3,jev-1.13.0
nairaland-26f8754d4b4e,not_about_candidate,1.0,0.01,moderate,unclear,1.0,0.04,english,0.99,auto,v3,jev-1.13.0
nairaland-b3e6b2d21861,not_about_candidate,1.0,0.01,moderate,unclear,1.0,0.04,english,0.99,auto,v3,jev-1.13.0
nairaland-91757fac1dce,negative,0.36,0.02,very_strong,unclear,1.0,0.13,english,0.71,human_review,v3,jev-1.13.0
nairaland-0a0ae90258bc,negative,0.38,0.02,very_strong,unclear,1.0,0.18,english,0.53,human_review,v3,jev-1.13.0
nairaland-5261b391aab3,not_about_candidate,0.91,0.02,strong,unclear,1.0,0.1,english,0.96,auto,v3,jev-1.13.0
nairaland-c343d2554d4e,not_about_candidate,0.93,0.02,strong,unclear,1.0,0.12,english,0.94,auto,v3,jev-1.13.0
nairaland-65ab0e10095e,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.06,english,1.0,auto,v3,jev-1.13.0
nairaland-0137d673cdc8,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.06,english,1.0,auto,v3,jev-1.13.0
nairaland-4bffd335b8c7,not_about_candidate,0.99,0.02,mild,unclear,1.0,0.07,english,1.0,auto,v3,jev-1.13.0
nairaland-266ce5d0108f,not_about_candidate,0.99,0.03,moderate,unclear,1.0,0.05,english,1.0,auto,v3,jev-1.13.0
nairaland-f200ae00105f,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.05,english,1.0,auto,v3,jev-1.13.0
nairaland-396322405c32,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.05,english,1.0,auto,v3,jev-1.13.0
nairaland-21582b9f29f6,not_about_candidate,0.65,0.03,mild,unclear,1.0,0.12,english,1.0,human_review,v3,jev-1.13.0
nairaland-d390f9b5b40a,not_about_candidate,0.72,0.04,mild,unclear,1.0,0.12,english,1.0,human_review,v3,jev-1.13.0
nairaland-8d0b03532802,not_about_candidate,0.99,0.02,mild,unclear,1.0,0.03,mixed,0.78,auto,v3,jev-1.13.0
nairaland-09912fdd5af1,not_about_candidate,0.99,0.02,mild,unclear,1.0,0.03,mixed,0.81,auto,v3,jev-1.13.0
nairaland-b3c54dd1ed63,not_about_candidate,0.9,0.02,strong,unclear,1.0,0.62,mixed,0.57,auto,v3,jev-1.13.0
nairaland-6afb0c2627ca,not_about_candidate,0.93,0.02,strong,unclear,1.0,0.62,mixed,0.64,auto,v3,jev-1.13.0
nairaland-19d002ef105c,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.06,english,1.0,auto,v3,jev-1.13.0
nairaland-3bcdfda9625a,not_about_candidate,1.0,0.01,moderate,unclear,1.0,0.05,english,1.0,auto,v3,jev-1.13.0
nairaland-c8ca756d6d6a,not_about_candidate,0.63,0.03,moderate,unclear,1.0,0.18,mixed,0.78,human_review,v3,jev-1.13.0
nairaland-653d72e6aa8e,not_about_candidate,0.67,0.03,moderate,unclear,1.0,0.18,mixed,0.82,human_review,v3,jev-1.13.0
news_punch-b7b5f9474a54,not_about_candidate,1.0,0.01,calm,unclear,1.0,0.04,english,1.0,auto,v3,jev-1.13.0
news_punch-119fbca6bb0a,not_about_candidate,0.99,0.02,calm,unclear,0.99,0.14,english,1.0,auto,v3,jev-1.13.0
news_punch-0ce9be189800,not_about_candidate,1.0,0.02,mild,unclear,1.0,0.23,english,1.0,auto,v3,jev-1.13.0
news_vanguard-34290334e2d0,not_about_candidate,1.0,0.02,calm,unclear,1.0,0.17,english,1.0,auto,v3,jev-1.13.0
news_vanguard-799adb6a28f5,not_about_candidate,1.0,0.02,moderate,unclear,1.0,0.71,english,1.0,auto,v3,jev-1.13.0
news_dailypost-036abd567c82,not_about_candidate,1.0,0.02,calm,unclear,1.0,0.08,english,1.0,auto,v3,jev-1.13.0
news_dailypost-187d316bcb34,not_about_candidate,1.0,0.02,calm,unclear,1.0,0.15,english,1.0,auto,v3,jev-1.13.0
news_dailypost-d54641d464fa,not_about_candidate,1.0,0.02,mild,unclear,1.0,0.09,english,1.0,auto,v3,jev-1.13.0
news_dailypost-de234b092627,not_about_candidate,1.0,0.03,mild,unclear,1.0,0.61,english,1.0,auto,v3,jev-1.13.0
news_dailypost-d6dfa02239f9,not_about_candidate,1.0,0.02,calm,unclear,1.0,0.4,english,1.0,auto,v3,jev-1.13.0
news_dailypost-94a6935c58fa,not_about_candidate,1.0,0.02,calm,unclear,0.99,0.3,english,1.0,auto,v3,jev-1.13.0
news_dailypost-d7086e4d4cbe,not_about_candidate,1.0,0.02,mild,unclear,0.75,0.84,english,1.0,human_review,v3,jev-1.13.0
news_dailypost-85a98b378f77,not_about_candidate,0.99,0.04,calm,unclear,1.0,0.15,english,1.0,auto,v3,jev-1.13.0
news_dailypost-4a31dd010c19,not_about_candidate,1.0,0.01,mild,unclear,1.0,0.02,english,1.0,auto,v3,jev-1.13.0
news_tribune-de56237df818,not_about_candidate,1.0,0.02,mild,unclear,1.0,0.15,english,1.0,auto,v3,jev-1.13.0
news_tribune-a657025b74d7,not_about_candidate,1.0,0.02,calm,unclear,1.0,0.28,english,0.97,auto,v3,jev-1.13.0
news_tribune-61a8792dcbfb,not_about_candidate,0.57,0.04,mild,unclear,1.0,0.43,english,0.99,human_review,v3,jev-1.13.0
news_tribune-7146201e15d7,not_about_candidate,1.0,0.03,mild,unclear,1.0,0.13,english,1.0,auto,v3,jev-1.13.0
nairaland-5c21bfa5ab80,positive,0.73,0.04,mild,unclear,1.0,0.23,mixed,0.47,human_review,v3,jev-1.13.0
nairaland-5fa9011d0b37,positive,0.74,0.04,moderate,unclear,0.99,0.23,english,0.42,human_review,v3,jev-1.13.0
nairaland-c35a8dc36680,not_about_candidate,1.0,0.02,mild,unclear,1.0,0.06,english,1.0,auto,v3,jev-1.13.0
nairaland-994af1679fef,not_about_candidate,0.92,0.03,mild,unclear,1.0,0.17,english,0.99,auto,v3,jev-1.13.0
nairaland-e95960b9d71d,not_about_candidate,0.7,0.02,strong,unclear,0.98,0.19,english,0.99,human_review,v3,jev-1.13.0
nairaland-104123472350,not_about_candidate,0.61,0.02,strong,unclear,0.98,0.29,english,0.92,human_review,v3,jev-1.13.0
nairaland-19a6a39f0e05,not_about_candidate,0.9,0.02,very_strong,unclear,1.0,0.09,english,0.83,auto,v3,jev-1.13.0
nairaland-d347e1d16aee,not_about_candidate,0.92,0.02,very_strong,unclear,1.0,0.08,english,0.86,auto,v3,jev-1.13.0
nairaland-3f4aba006592,negative,0.49,0.03,strong,Dass,0.91,0.19,english,0.9,human_review,v3,jev-1.13.0
nairaland-997012fa13b8,negative,0.33,0.04,strong,Dass,0.91,0.22,english,0.76,human_review,v3,jev-1.13.0
nairaland-8e5bd59e0fac,not_about_candidate,0.54,0.04,strong,unclear,1.0,0.12,english,0.93,human_review,v3,jev-1.13.0
nairaland-cfb2af13e969,not_about_candidate,0.57,0.04,strong,unclear,1.0,0.11,english,0.94,human_review,v3,jev-1.13.0
nairaland-64188b768922,not_about_candidate,0.83,0.03,mild,unclear,1.0,0.11,mixed,0.37,auto,v3,jev-1.13.0
nairaland-7fb2852897ec,not_about_candidate,0.93,0.03,mild,unclear,1.0,0.09,mixed,0.31,auto,v3,jev-1.13.0
nairaland-f43d418edfd3,not_about_candidate,0.87,0.02,strong,unclear,0.92,0.15,english,0.81,auto,v3,jev-1.13.0
nairaland-ca6e5be72fdb,not_about_candidate,0.88,0.02,strong,unclear,0.9,0.14,english,0.89,auto,v3,jev-1.13.0
nairaland-303081771d35,not_about_candidate,0.71,0.02,strong,unclear,0.94,0.09,english,0.76,human_review,v3,jev-1.13.0
nairaland-24f2a52c1f29,not_about_candidate,0.72,0.03,strong,unclear,0.95,0.13,english,0.77,human_review,v3,jev-1.13.0
nairaland-d2d6f1b09ece,not_about_candidate,1.0,0.02,calm,unclear,1.0,0.02,english,0.97,auto,v3,jev-1.13.0
nairaland-63d1f58a6a43,not_about_candidate,1.0,0.01,calm,unclear,1.0,0.02,english,0.99,auto,v3,jev-1.13.0
nairaland-98bd0449c416,not_about_candidate,0.62,0.03,strong,unclear,1.0,0.18,english,0.89,human_review,v3,jev-1.13.0
nairaland-8b2afae7cc2d,not_about_candidate,0.62,0.03,strong,unclear,1.0,0.19,english,0.83,human_review,v3,jev-1.13.0
nairaland-6e39b3f25570,not_about_candidate,0.55,0.04,calm,unclear,1.0,0.14,english,0.98,human_review,v3,jev-1.13.0
nairaland-86152ed36cc5,not_about_candidate,0.61,0.03,calm,unclear,1.0,0.13,english,0.98,human_review,v3,jev-1.13.0
nairaland-85af7e86e604,not_about_candidate,0.97,0.02,strong,unclear,1.0,0.1,english,0.95,auto,v3,jev-1.13.0
nairaland-1b39c7616f36,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.1,english,0.97,auto,v3,jev-1.13.0
nairaland-a83d9547718d,not_about_candidate,0.46,0.05,moderate,unclear,1.0,0.14,english,0.99,human_review,v3,jev-1.13.0
nairaland-72af05ddab79,not_about_candidate,0.47,0.04,moderate,unclear,1.0,0.13,english,0.99,human_review,v3,jev-1.13.0
nairaland-a81b17c23e50,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.58,english,1.0,auto,v3,jev-1.13.0
nairaland-8a41267ac43d,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.62,english,1.0,auto,v3,jev-1.13.0
nairaland-1a20ddcac0de,not_about_candidate,1.0,0.02,mild,unclear,1.0,0.05,english,0.51,auto,v3,jev-1.13.0
nairaland-687d98af2b40,not_about_candidate,0.71,0.03,mild,unclear,0.95,0.2,english,0.77,human_review,v3,jev-1.13.0
nairaland-d1bc01fdc6d9,not_about_candidate,0.99,0.01,strong,unclear,1.0,0.06,english,0.92,auto,v3,jev-1.13.0
nairaland-5a4a17723ca2,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.06,english,0.95,auto,v3,jev-1.13.0
nairaland-08f2bce8cd4f,not_about_candidate,0.81,0.03,strong,unclear,1.0,0.15,english,0.92,auto,v3,jev-1.13.0
nairaland-77b36561034e,not_about_candidate,0.79,0.02,strong,unclear,1.0,0.13,english,0.89,human_review,v3,jev-1.13.0
nairaland-f8f7ef8245b9,not_about_candidate,0.99,0.02,moderate,unclear,1.0,0.04,english,0.98,auto,v3,jev-1.13.0
nairaland-4526a4765ec7,not_about_candidate,1.0,0.02,moderate,unclear,1.0,0.04,english,0.97,auto,v3,jev-1.13.0
nairaland-180c58e2305d,not_about_candidate,0.72,0.03,calm,unclear,1.0,0.1,english,0.99,human_review,v3,jev-1.13.0
nairaland-a557ba058b8a,not_about_candidate,0.77,0.03,calm,unclear,1.0,0.09,english,0.99,human_review,v3,jev-1.13.0
nairaland-5a0108e55bb4,not_about_candidate,0.95,0.02,moderate,unclear,1.0,0.05,english,0.96,auto,v3,jev-1.13.0
nairaland-9252fe6a60f4,not_about_candidate,0.97,0.02,moderate,unclear,1.0,0.04,english,0.97,auto,v3,jev-1.13.0
nairaland-017fb5ca7d8f,negative,0.5,0.03,strong,unclear,0.98,0.22,other,0.33,human_review,v3,jev-1.13.0
nairaland-c48445068794,negative,0.59,0.03,strong,unclear,0.98,0.23,other,0.66,human_review,v3,jev-1.13.0
nairaland-77a42f0e4f90,not_about_candidate,1.0,0.02,calm,unclear,1.0,0.02,mixed,0.77,auto,v3,jev-1.13.0
nairaland-073544956382,not_about_candidate,1.0,0.02,calm,unclear,1.0,0.03,mixed,0.66,auto,v3,jev-1.13.0
nairaland-da7157cb32ab,not_about_candidate,0.35,0.05,calm,unclear,1.0,0.17,english,0.97,human_review,v3,jev-1.13.0
nairaland-a7191feaa909,negative,0.17,0.05,calm,unclear,1.0,0.21,english,0.98,human_review,v3,jev-1.13.0
nairaland-576f4b5b7977,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.07,english,1.0,auto,v3,jev-1.13.0
nairaland-2546fc2c2ed0,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.06,english,1.0,auto,v3,jev-1.13.0
nairaland-cb61f01ac6d9,not_about_candidate,0.88,0.03,strong,unclear,1.0,0.19,english,0.99,auto,v3,jev-1.13.0
nairaland-f8218d1d0e45,not_about_candidate,0.88,0.05,moderate,unclear,1.0,0.17,english,0.98,auto,v3,jev-1.13.0
nairaland-09c21e45754b,not_about_candidate,0.87,0.03,calm,unclear,0.98,0.08,english,0.68,auto,v3,jev-1.13.0
nairaland-bcb59fa7a7a9,not_about_candidate,0.84,0.02,calm,unclear,0.97,0.1,english,0.81,auto,v3,jev-1.13.0
nairaland-0cfa90224757,not_about_candidate,0.99,0.02,moderate,unclear,0.96,0.05,english,0.95,auto,v3,jev-1.13.0
nairaland-61cd84a5cc2f,not_about_candidate,0.82,0.02,strong,unclear,0.99,0.12,english,0.97,auto,v3,jev-1.13.0
nairaland-99c0f620c8ec,not_about_candidate,0.87,0.02,strong,unclear,1.0,0.46,english,0.79,auto,v3,jev-1.13.0
nairaland-6a360c9c8726,not_about_candidate,0.89,0.02,strong,unclear,1.0,0.39,english,0.8,auto,v3,jev-1.13.0
nairaland-edc7c08cbbe7,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.1,mixed,0.59,auto,v3,jev-1.13.0
nairaland-fb1c131b6eae,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.1,mixed,0.36,auto,v3,jev-1.13.0
nairaland-563c24ad2e8a,not_about_candidate,0.82,0.02,strong,unclear,0.85,0.11,mixed,0.51,auto,v3,jev-1.13.0
nairaland-32768acee323,not_about_candidate,0.87,0.02,strong,unclear,0.9,0.11,english,0.69,auto,v3,jev-1.13.0
nairaland-268e1934a3b1,not_about_candidate,0.6,0.04,mild,unclear,1.0,0.1,mixed,0.93,human_review,v3,jev-1.13.0
nairaland-59cd561c05ea,not_about_candidate,0.67,0.03,mild,unclear,0.99,0.08,mixed,0.71,human_review,v3,jev-1.13.0
nairaland-503954321f76,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.07,english,0.99,auto,v3,jev-1.13.0
nairaland-b518ff3009c9,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.07,english,0.99,auto,v3,jev-1.13.0
nairaland-8252de82917c,not_about_candidate,1.0,0.02,mild,unclear,1.0,0.06,english,0.78,auto,v3,jev-1.13.0
nairaland-24c40de21ee2,not_about_candidate,1.0,0.02,mild,unclear,1.0,0.06,english,0.9,auto,v3,jev-1.13.0
nairaland-49bf8e22d20a,not_about_candidate,0.75,0.03,moderate,unclear,1.0,0.19,mixed,0.48,human_review,v3,jev-1.13.0
nairaland-708b8a0a3ff1,not_about_candidate,0.75,0.02,moderate,unclear,1.0,0.17,mixed,0.5,human_review,v3,jev-1.13.0
nairaland-5b9ffebb4dc8,not_about_candidate,0.72,0.02,strong,unclear,1.0,0.51,english,0.82,human_review,v3,jev-1.13.0
nairaland-04a884c65700,not_about_candidate,0.79,0.02,strong,unclear,1.0,0.5,english,0.78,human_review,v3,jev-1.13.0
nairaland-4d5e70715d3b,not_about_candidate,0.86,0.02,strong,unclear,1.0,0.09,english,0.84,auto,v3,jev-1.13.0
nairaland-21dba52e9efb,not_about_candidate,0.83,0.02,strong,unclear,1.0,0.12,english,0.7,auto,v3,jev-1.13.0
nairaland-b4eff319612e,not_about_candidate,1.0,0.02,moderate,unclear,1.0,0.06,english,0.72,auto,v3,jev-1.13.0
nairaland-d09525674146,not_about_candidate,1.0,0.03,moderate,unclear,1.0,0.05,english,0.74,auto,v3,jev-1.13.0
nairaland-73fcc94d8e0b,positive,0.56,0.03,mild,unclear,0.99,0.09,english,0.96,human_review,v3,jev-1.13.0
nairaland-b53956c005c5,positive,0.53,0.03,mild,unclear,1.0,0.12,english,1.0,human_review,v3,jev-1.13.0
nairaland-96889105493c,not_about_candidate,0.97,0.03,calm,unclear,1.0,0.04,english,1.0,auto,v3,jev-1.13.0
nairaland-96ef28413e0b,not_about_candidate,0.98,0.02,calm,unclear,1.0,0.05,english,1.0,auto,v3,jev-1.13.0
nairaland-068ae0e9a8f7,not_about_candidate,0.97,0.02,moderate,unclear,1.0,0.07,english,0.99,auto,v3,jev-1.13.0
nairaland-24c432ff07df,not_about_candidate,0.97,0.02,moderate,unclear,1.0,0.07,english,0.99,auto,v3,jev-1.13.0
nairaland-097499a10bd9,not_about_candidate,0.98,0.02,strong,unclear,0.96,0.09,english,0.86,auto,v3,jev-1.13.0
nairaland-f97a4785d813,not_about_candidate,0.99,0.02,strong,unclear,0.99,0.08,english,0.8,auto,v3,jev-1.13.0
nairaland-32afa5be2083,not_about_candidate,1.0,0.02,strong,unclear,1.0,0.09,english,0.6,auto,v3,jev-1.13.0
nairaland-82d377944e04,not_about_candidate,1.0,0.02,moderate,unclear,1.0,0.1,english,0.65,auto,v3,jev-1.13.0
nairaland-f5e9b16a2070,not_about_candidate,0.98,0.02,strong,unclear,1.0,0.05,english,0.59,auto,v3,jev-1.13.0
nairaland-780537e1fb8b,not_about_candidate,0.99,0.02,strong,unclear,1.0,0.04,english,0.81,auto,v3,jev-1.13.0
nairaland-76941b0b18dd,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.06,english,1.0,auto,v3,jev-1.13.0
nairaland-7572bd8f09b9,not_about_candidate,1.0,0.01,strong,unclear,1.0,0.07,english,1.0,auto,v3,jev-1.13.0
nairaland-47fe55bc15c6,not_about_candidate,0.57,0.02,strong,unclear,1.0,0.11,english,0.94,human_review,v3,jev-1.13.0
nairaland-57f232295e24,not_about_candidate,0.72,0.03,strong,unclear,1.0,0.09,english,0.84,human_review,v3,jev-1.13.0
