lga,ward_code,ra_name_source,ra_name_display,source_id,source_url,source_scope,as_of_date,verification_status,review_note
Itas-Gadau,RA-101,Buzawa,Buzawa,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Itas-Gadau,RA-102,Bilkicheri,Bilkicheri,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Itas-Gadau,RA-103,Bambal,Bambal,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Itas-Gadau,RA-104,Gadau,Gadau,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Itas-Gadau,RA-105,Kashuri,Kashuri,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Itas-Gadau,RA-106,Zubuki,Zubuki,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Jamaare,RA-107,Jama’are A,Jama’are A,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Jamaare,RA-108,Jama’are B,Jama’are B,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Jamaare,RA-109,Jama’are C,Jama’are C,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Jamaare,RA-110,Jama’are D,Jama’are D,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Jamaare,RA-111,Dogon Jeji A,Dogon Jeji A,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Jamaare,RA-112,Dogon Jeji B,Dogon Jeji B,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Jamaare,RA-113,Dogon Jeji C,Dogon Jeji C,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Jamaare,RA-114,Hanafari,Hanafari,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Jamaare,RA-115,Galdimari,Galdimari,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Jamaare,RA-116,Jurara,Jurara,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Katagum,RA-117,Bulkachuwa/Dagaro,Bulkachuwa/Dagaro,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Katagum,RA-118,Buskuri,Buskuri,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Katagum,RA-119,Chinade,Chinade,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Katagum,RA-120,Gambaki/Bidir,Gambaki/Bidir,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Katagum,RA-121,Madachi/Gangai,Madachi/Gangai,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Katagum,RA-122,Madangala,Madangala,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Katagum,RA-123,Madara,Madara,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Katagum,RA-124,Nasarawa Bakin Kasuwa,Nasarawa Bakin Kasuwa,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Katagum,RA-125,Ragwam/Magonshi,Ragwam/Magonshi,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Katagum,RA-126,Tsakwa Kofar Gabas/Kofar Kuka,Tsakwa Kofar Gabas/Kofar Kuka,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Katagum,RA-127,Yayu,Yayu,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Kirfi,RA-128,Badara,Badara,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Kirfi,RA-129,Bara,Bara,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Kirfi,RA-130,Beni A,Beni A,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Kirfi,RA-131,Beni B,Beni B,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Kirfi,RA-132,Dewu Central,Dewu Central,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Kirfi,RA-133,Dewu East,Dewu East,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Kirfi,RA-134,Kirfi,Kirfi,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Kirfi,RA-135,Shango,Shango,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Kirfi,RA-136,Tubule,Tubule,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Kirfi,RA-137,Wanka,Wanka,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Misau,RA-138,Zadawa,Zadawa,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Misau,RA-139,Beti,Beti,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Misau,RA-140,Jarkasa,Jarkasa,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Misau,RA-141,Kukadi/Gundari,Kukadi/Gundari,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Misau,RA-142,Ajilin/Gugulin,Ajilin/Gugulin,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Misau,RA-143,Tofu,Tofu,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Misau,RA-144,Hardawa,Hardawa,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Misau,RA-145,Sarma/Akuyam,Sarma/Akuyam,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Misau,RA-146,Sirko,Sirko,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Misau,RA-147,Gwaram,Gwaram,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Ningi,RA-148,Ningi,Ningi,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Ningi,RA-149,Dingis,Dingis,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Ningi,RA-150,Nasaru,Nasaru,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Ningi,RA-151,Jangu,Jangu,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Ningi,RA-152,Balma,Balma,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Ningi,RA-153,Kudu/Yamma,Kudu/Yamma,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Ningi,RA-154,Tiffi/Guda,Tiffi/Guda,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Ningi,RA-155,Burra/Kyata,Burra/Kyata,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Ningi,RA-156,Sama,Sama,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Ningi,RA-157,Bashe,Bashe,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Ningi,RA-158,Kurmi,Kurmi,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Shira,RA-159,Andubun,Andubun,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Shira,RA-160,Sambuwal,Sambuwal,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Shira,RA-161,Bukul/Bangire,Bukul/Bangire,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Shira,RA-162,Disina,Disina,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Shira,RA-163,Faggo,Faggo,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Shira,RA-164,Beli/Gagidaba,Beli/Gagidaba,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Shira,RA-165,Kilbori,Kilbori,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Shira,RA-166,Shira,Shira,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Shira,RA-167,Tsafi,Tsafi,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Shira,RA-168,Tumfafi,Tumfafi,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Shira,RA-169,Zubo,Zubo,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Tafawa-Balewa,RA-170,Kardam A,Kardam A,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Tafawa-Balewa,RA-171,Kardam B,Kardam B,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Tafawa-Balewa,RA-172,Lere North,Lere North,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Tafawa-Balewa,RA-173,Lere South,Lere South,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Tafawa-Balewa,RA-174,Tapshin,Tapshin,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Tafawa-Balewa,RA-175,Wai,Wai,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Tafawa-Balewa,RA-176,Ball,Ball,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Tafawa-Balewa,RA-177,Bula,Bula,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Tafawa-Balewa,RA-178,Dajin,Dajin,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Tafawa-Balewa,RA-179,Dull,Dull,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Tafawa-Balewa,RA-180,Bununu,Bununu,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Toro,RA-181,Toro/Tulai,Toro/Tulai,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Toro,RA-182,Tilden Fulani,Tilden Fulani,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Toro,RA-183,Ribina,Ribina,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Toro,RA-184,Mara/Palama,Mara/Palama,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Toro,RA-185,Rauta/Geji,Rauta/Geji,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Toro,RA-186,Jama’a/Zaranda,Jama’a/Zaranda,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Toro,RA-187,Lame,Lame,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Toro,RA-188,Wonu,Wonu,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Toro,RA-189,Zalau/Rishi,Zalau/Rishi,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Toro,RA-190,Tama,Tama,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Toro,RA-191,Rahama,Rahama,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Warji,RA-192,Baima North/West,Baima North/West,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Warji,RA-193,Baima South/East,Baima South/East,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Warji,RA-194,Dagu East,Dagu East,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Warji,RA-195,Dagu West,Dagu West,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Warji,RA-196,Gabanga,Gabanga,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Warji,RA-197,Katanga,Katanga,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Warji,RA-198,Ranga,Ranga,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Warji,RA-199,Tiyin,Tiyin,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
Warji,RA-200,Tudun Wada East,Tudun Wada East,source-inec-bauchi-ra-2023,https://inecnigeria.org/wp-content/uploads/2023/01/BAUCHI-1.pdf,electoral_registration_area,2023-01-01,provisional_source_not_directly_downloaded,INEC electoral RA label; confirm current administrative status before describing as a council ward.
